Revenue,Expenses,Profit Margin %,Marketing Cost,Development Cost,R&D Investment,Customer Acquisition Cost,Employee Cost,Cloud Infrastructure Cost,Operational Efficiency %,Quarter
6158595.579007404,2440219.5936059314,27.800422691343975,672314.8550558155,823916.0736828307,187814.51009914055,341.6897942703471,2617891.095911077,135220.27617582888,63.977078501635766,Q1
4179317.68164829,3171183.9285873775,14.51970050137675,239042.93318328506,605386.2118236889,339217.80129055673,351.6172468760046,1464473.1601754755,217876.8628972022,81.81359510442948,Q2
5963376.129244322,2910137.560247336,20.74636663142838,445633.8587895302,1039314.3003328983,529699.454656111,344.4483572802759,2340108.0527252248,137325.7574345883,79.08607307701767,Q4
5412780.926936498,2823224.3203734215,11.484117874370563,332049.51580607845,768294.085394606,397713.1937701118,307.1664545004199,2596253.7562389877,171432.94125878456,71.92191528861116,Q3
5822060.15999449,3491333.36003474,14.825057547515192,305797.77864186413,794539.0920980136,300069.7767705089,284.21292637541393,1110706.2079967416,130292.92236468397,66.61414201552769,Q4
6896792.982653948,3606006.168037844,23.85400317817755,674124.0181067779,613346.4081853607,349522.50787717826,287.8981373077191,2159825.9129594886,245579.53692765598,66.13319077716542,Q4
4754611.883997129,2575599.081911578,11.865164711061162,429844.81980321626,711343.5497616979,484062.00265045534,284.40733757178555,1747910.0844961642,260091.57816596658,80.3481733634591,Q3
4246263.83564251,2539345.4074842557,24.062242789984644,551975.5822596074,623039.4571946198,454673.35682013794,390.70160774936517,1959238.663449177,183576.56010298105,87.28980502489063,Q3
4110485.5703744767,2779958.642278685,18.538759677277376,492961.9131681224,765410.7880153154,376106.7900830306,347.4845377824689,2173838.241769168,202676.65964720197,68.62692252971205,Q2
4184189.7150345617,1158463.0682115322,12.187666120528661,571556.1240834682,1142341.6960284687,363317.5588185312,64.76890922685757,1756385.717943224,98598.6009756519,79.58386703551484,Q1
4922898.290585896,1787847.1502411582,18.162038695277605,511523.2836590383,525619.7714137287,360824.1850956178,352.47206212238086,1662145.960419194,179022.6346395249,54.12972981397931,Q1
5341151.974816644,4093499.4139556196,19.86277224813365,307551.16637171456,477287.72042465175,307758.98155014974,315.578895577502,2017076.2087440123,196485.67680707786,69.153822693428,Q4
5276690.799330019,4315974.170801027,18.10904981108598,649440.022917071,1094234.0654987218,561537.5689469442,298.5032994843282,1456377.0305685988,383455.51637209824,74.68941067129099,Q3
5827183.249036023,2800771.1683548973,7.148876400547718,425936.5125258031,758135.2645696268,367767.953078866,268.91852375288914,1457087.4355574073,122162.30819580855,65.90316583018166,Q2
5013001.891877907,3461245.570444613,11.364314120875658,266512.71520103735,666185.4522680168,521715.85208254965,389.92901759888105,2339686.6414782517,302492.40671267064,65.63493625210404,Q2
6453534.077157317,3249000.1236348287,13.762406822242475,435782.7258551131,1007980.9374792153,552131.6051922451,375.8021169698286,1425602.982420672,269780.11414260656,68.32220443531114,Q2
4735343.166762044,5463104.64676419,14.627832854499768,725113.9685951467,678876.8920526272,499831.08981479605,238.16978657411127,2333156.250454606,219644.54831430956,77.92192728326373,Q2
7720169.166589619,3895659.9291476617,18.103360487753392,627533.2613170239,1165201.9427093873,356837.9687281952,332.5641829699628,2231295.6464269757,323103.4338936593,73.12670981593625,Q2
5625667.347765006,2897665.926815387,15.88850500466627,447702.1798388211,935585.1742678538,440373.0090336609,222.2674612366971,1137096.6356047015,226047.3830824804,52.61768766675028,Q1
4142842.4435837176,2235567.6475196593,8.323278206449494,447611.34435223567,702417.7183708595,397580.4393609084,189.63054681688556,1661217.6738321725,227241.143696755,53.792998473649334,Q1
3929107.501938888,1714842.943793942,16.900989255029817,451754.7423173926,1231461.6426531007,309629.8139269872,249.8626220328028,2597054.7015236863,196281.55428877182,68.93134822142825,Q1
5482472.415243185,3162770.9086937783,18.052928726419115,811512.1975341261,678857.0153993323,432435.9281721603,368.9914777906207,1509417.2344301592,285649.82176930393,79.57686586053552,Q3
4776537.214674149,2394919.403772557,17.7989522396552,557290.317834733,948419.0744018614,282096.02088401973,376.25000363008695,1767797.868845306,276752.84636676183,47.52495157274765,Q4
5714000.494092092,1862197.0323218608,20.403903627773108,564506.2470786604,859858.5160812984,518767.93884615635,341.04683360778347,2231030.4466259484,156202.58987526514,70.00269823848369,Q2
5473237.624573545,2482741.692605979,19.16961077274452,654542.5181047763,1060348.2578797597,353538.2702701607,358.0076629478398,2391695.2546412977,107652.69637808629,69.7375214348258,Q3
4927171.0873431275,2134761.5971084842,17.295900396142184,535818.3738539771,1112302.2393453706,420115.96558728395,341.29426296919667,1874230.5569777521,185791.355382304,88.88337778208448,Q2
4153206.281931595,4349713.308058051,14.649171442706765,461143.6781268945,806400.8298131534,428328.7871546142,248.6814723821638,1701244.9026541791,143997.30049216474,71.14978188287137,Q1
3485152.7753141355,3705311.8055595607,6.6951953324200435,470547.5226372533,649316.4259307634,374109.50262959226,334.5538035739153,2711184.9308492537,195553.27977692513,78.82988984740929,Q3
4553485.047932979,2993621.886946706,17.148091095662927,489259.8110878904,891994.4285878233,458669.3801475275,364.0327620182146,2869449.8318987894,286620.66942788975,76.41257140087463,Q1
5856398.794323472,4183955.3111120206,16.038438435815557,494416.66452352377,664456.9260495788,352509.6343377476,360.34330638508595,2489429.025390898,167988.8841439247,53.694335201928,Q2
5214093.7441302035,3061894.6461180947,16.357894185976868,609144.431545547,1202677.4495053245,487129.7297457244,395.1130697179714,2042659.071282512,197002.36330818976,82.68207216631737,Q2
3754261.221288012,2310972.638937389,8.616257120898453,507791.8828710949,827307.0662165475,265402.03197532514,356.6643077760851,1595867.1391795368,204061.59143658765,77.15396505456287,Q4
5173180.925851182,4218499.261815726,9.594717297958688,609896.0115823369,726935.6897375783,412637.9579546412,328.1158566033266,1584777.7967217173,259390.1617543699,80.0826863967459,Q2
5385317.379728837,3431128.034947727,20.26576426666452,487892.51298371266,836936.0611729816,593892.8999058285,385.6120190653142,2261257.0526328785,42717.74662107765,114.26237706436326,Q1
4116142.563798867,2170203.0765388347,14.802224230716725,511795.2785474136,530574.7420940606,299966.8675394425,297.8782992600752,2209199.110444342,157530.97936642924,54.158870605014116,Q2
5153725.105945528,2847729.0575331133,18.40750348686312,200269.89732018387,605677.1922978697,332225.5029475149,229.45002790178256,2700799.296473215,214789.85845956308,92.24696649761108,Q4
5058208.718446,2299505.3972921944,15.141591880652307,637449.1512053722,1040082.7815888851,451390.7849658915,286.95464288449887,2325225.0462680697,284005.5269498803,72.12552480599645,Q4
3857029.702169377,1893760.215228531,15.148780697478726,551973.2713846989,668621.1442057209,417958.1781939598,240.40778841548408,1248459.849120091,165566.82867456565,77.87328904403009,Q1
5357787.360348283,3740942.038025313,19.691419029879988,649701.5164789478,590617.8034636121,435063.0099273559,245.98573800204946,2525973.808861459,68641.31057706883,74.54487754698758,Q3
5560784.526368234,4527533.312376104,12.419776358913131,65561.69327094662,907330.5505054572,448918.71301476634,288.43850634275856,1500969.6863427935,243379.80121762955,70.75763666601956,Q2
6083051.2431752775,1881145.940944687,15.480603884704918,813256.2057171091,1037140.8309325994,463472.146856177,236.6064063200031,1808014.3640238242,155524.63278220594,69.30167071761241,Q4
6053802.052034903,3450375.3893524567,12.688623556474788,479061.55577672395,943790.6621330134,510969.9841956223,275.3630776288768,2125100.1031258474,116723.3338636747,78.29508735573009,Q2
3622330.632042909,2479485.9447025387,12.827518862838422,666227.4225106274,999209.5371611633,440981.86569285125,148.51082664369716,2997833.744891982,156295.82272007433,59.82826303328321,Q2
4062174.960084877,2610299.692988243,13.454139382656804,344014.1109311704,648640.9822861078,375874.23453814577,317.0634965898351,3554959.2780026803,187083.22496409054,82.50579167521765,Q3
5515035.26720866,2526084.8606089046,16.110668858168566,591916.0857593855,515637.86665163125,467257.37012027315,300.09643802897796,2303361.5295680915,157667.8734823251,70.83805595114745,Q4
5513785.950912209,2308807.3842561473,12.606256891682612,341987.6655239516,1100266.7303910973,589988.1934895215,234.63290951454474,1908401.690639806,45610.37600306515,63.69930660959642,Q2
5515047.686306048,3038817.3023558618,21.278780627867604,406434.6558956292,735464.0322315729,386736.6253617426,352.7396534745924,2267252.824240275,262794.63378209923,70.49987142004187,Q4
8852731.490654722,2335239.90687117,10.526963488902481,787104.7030800179,749833.3967089906,302547.06953293586,375.00561101012465,2443827.7129369183,289241.25288951054,87.57149216862572,Q1
5570890.510693167,3216365.460623871,14.065641779193205,471397.63988549804,1065638.8283698116,510708.0669286973,171.39521085048207,1839666.1872214042,245606.5393937654,69.64664912983777,Q1
6135565.640180599,2959809.5124406903,12.801344708629125,532614.9309769585,911246.001880132,387961.8836046402,238.98201771470286,2897605.677956161,120362.00307026284,78.5845361820962,Q2
5954001.763493203,2808841.562506872,22.234889421768663,630510.1596033131,891177.5544163216,182733.04539859638,238.46861201701614,2115035.379595701,185895.59262367373,67.69043724284526,Q4
5651391.251305798,2273949.0703667216,15.982773882557874,574352.2831958907,1233000.468980217,484742.16771504213,224.80775191129084,2248871.544545697,199543.50793393794,82.57921849923619,Q2
4684730.755359654,2538582.9355453337,20.159222697343175,522562.83577153645,671296.3539239714,346467.1814046077,366.3579873545399,2332962.1260272306,241915.60726933373,81.85507738790204,Q4
5758969.220493267,3604312.980660605,7.572198134815141,554744.1503699338,985568.0256162474,390946.67176958395,284.49390889817573,2210793.3053072277,246783.83421026566,93.48608833296412,Q4
4227174.785462428,3400733.7500995044,16.335251329346296,860512.3377857413,811402.624979417,433198.0330569015,278.83881269515115,2419470.250234806,148607.83408550528,73.24436054500785,Q3
4763181.393259991,2217955.8041611593,19.448153978117183,491357.18044496217,853718.4557726514,419049.96797790664,139.69101084745972,1691373.4067265384,205739.68894894922,81.68654804757907,Q3
4514636.452170896,3079465.8443433805,15.411419946377121,530164.8570072451,1105693.6852825063,470945.18171390396,350.8334424167381,1720849.1230269847,232009.62832306686,75.98067539538944,Q3
5081874.139386322,3601109.698697431,20.327401875326757,657598.1594011418,901567.1512579247,356451.36294301564,200.8593284117222,1449922.8835141526,301907.56255027367,87.95871781863015,Q2
7314658.566673509,1664475.7751029027,12.413557749498139,665828.8899436976,907659.2158099266,451310.5798176083,304.7946104213063,2219750.6153101134,249315.45778773061,67.81167612391269,Q3
3132734.807408252,3434688.153903948,22.0467372009279,678054.545834057,1014501.4674619604,374045.3322416083,322.1901550366553,2389468.251756057,255233.96811628633,82.45005312877281,Q3
5686260.190374513,2469900.9928433225,26.49449061809625,595809.5333043777,727009.454091423,473881.04808875034,408.8526876670921,2228886.433075943,205867.86395505528,73.05302703883318,Q1
3387284.1288103485,3456478.9348745276,13.185807197801704,328549.2630904275,632158.0665321987,461536.74840130535,195.29436807047102,2837246.2166737686,298732.14016424527,74.35811822891502,Q4
4528068.134210566,2389392.6747659864,12.77248739299614,745014.7298451643,591038.1611957933,306456.1297955405,58.439027534333974,1997201.9905854766,228683.39571716482,75.91752484448372,Q4
6088950.596967366,1556094.3194683848,22.266922385588504,328048.1910471968,406728.68212479964,508598.2116175032,314.7079635802956,2334370.827796256,139723.84628785006,77.52240396426677,Q3
5064280.019095463,1697966.04969347,22.897860728653562,545395.319785855,1211241.4259880644,346403.6554885952,444.0408945208683,1454149.5619303428,298235.8979087634,73.83770956878041,Q4
3922255.222070694,3038467.9573291056,12.385699864233658,386858.6224970963,579358.3268556634,480805.7798281145,399.115708235155,1806450.1487627996,248853.22907773193,77.14713183170527,Q1
4284696.290740032,3207778.0013771853,12.899065914520714,490379.2480110511,755749.2752828456,436728.73134013405,316.77275322197005,2347768.878782889,168986.91852100624,90.78118057562185,Q1
5679597.748934676,2276546.699916473,13.591076955697464,549314.3615455221,744637.3400222159,583818.3676795122,260.66910514943623,2424551.0553715723,166435.49228205296,84.85449685615218,Q3
4269633.368282863,3510873.9670218993,8.277747444828615,548203.582317541,861481.3395618201,377653.4017628148,364.56980773098485,1853016.526167909,220760.2881598533,83.69154592496896,Q1
5216458.589581975,1670783.950184832,10.406740267579009,563288.1131352927,963147.4425078593,365068.32038818026,222.1163040236425,1964200.3740709666,232422.93566873093,70.44460473976129,Q4
5045571.839903814,2947136.1610821467,9.97929616623966,742056.6903587971,972094.697671949,398058.03941122675,338.1086215484975,1241063.1266595954,213810.45859418446,66.10759171771676,Q2
4348399.652394183,2031187.0401900345,11.161012174479357,568030.145227097,683384.5122862123,369682.02171657246,340.4376127333301,1821485.3995966953,221791.60714100194,84.55300558237752,Q4
7143944.089325326,2478531.1137582725,14.826575563066093,463376.5047064027,766575.6572427177,479994.19019420503,384.8167925999104,2445191.5817598933,318997.0162203466,83.76046792529795,Q2
5633919.022318011,3037918.9370531314,16.171073662682602,644613.0752432536,856515.9900976599,238368.93915634122,520.7728031128862,2287602.508053283,275008.020656442,89.72670675750982,Q3
2974857.413342393,2311669.307772838,22.752502464070385,678420.573338696,750261.7747632905,294631.7580853646,331.39327737430136,2250332.860690605,213344.49138855172,68.9601937403077,Q2
5186454.314769427,2692355.56461614,10.008229796306045,315858.8277294511,1121469.1152039985,293219.7078420807,259.2829099434001,2024886.84359048,265891.7406537238,72.70451344639653,Q1
4338213.535231612,3805034.2473715525,19.921611992382918,589610.0104774787,898194.9903276502,495030.7591973576,297.95405502464047,2003531.5793140882,127723.32675307224,58.605158374745656,Q4
5852433.334796224,2538486.504381481,13.930055778872456,605175.9113466347,946975.5572099634,571061.3372581925,158.47392760887055,1669839.4302632764,227854.89349627664,71.07528893939127,Q2
4207479.261567299,3668553.6896521132,14.752681451737836,455365.4744960012,932576.2537334826,389555.07814625284,244.42294951287533,2349414.2101012673,326651.4444813177,84.96570510579447,Q4
4885263.558533101,2096234.5162739055,18.37409746083302,706356.0219967429,1034694.771497065,383117.82768099895,267.2574049509517,2210486.472194695,184736.78732253384,70.33504620771802,Q3
5504987.278980457,3423843.342332226,9.386389892188507,477491.661945121,836204.3117407414,407005.21631131816,258.0729281652326,2246009.4239963996,140665.62499666406,81.40479795200824,Q3
5865755.194170121,4153254.8965263204,16.912048730920255,518836.46802073135,540633.6104088307,516187.83026081906,312.18838976269774,1736982.5786662097,154353.77779848577,73.09496894002189,Q1
3799703.5929442234,1022684.3998981686,15.83226104106528,474039.22635741957,879937.5903505284,307264.6865809426,234.20640540942395,923328.5400643777,123725.68738603282,78.2405702822156,Q3
4665498.764159052,2362483.7956236186,17.462256320040744,502336.85713722015,669728.6212416342,423836.8982734785,389.68245338595773,2548576.355876848,145066.66643106076,63.523086101843326,Q2
4525054.6888390435,3461657.701744432,16.44584321953909,335558.7369657197,694276.6636500487,497519.76297824294,300.0165651934558,1760581.271995798,174064.43309869798,75.852094496339,Q3
4346670.767426288,2837563.691165606,27.27650069955447,283992.36761085584,917272.8037510186,450109.41699398455,299.2559743089108,1568612.1179784397,101610.30865749506,45.08864029099277,Q1
6765454.240281097,3296916.6986970473,11.81130007874342,739175.7594837458,1047656.6142867272,418958.1616598743,273.76842267896654,2346739.455956997,201093.28337647222,73.13103841838016,Q4
5404981.710960955,2516811.8506273436,12.345015224990911,372955.7977522508,804254.3153472124,500104.6092567141,312.41525470871835,1803993.6800404352,263159.4021650653,58.6952675628486,Q4
3739116.045664955,3069271.82997832,11.884297367876178,351291.1475815539,861766.6025197927,129676.7707000763,366.0078611734108,2529968.192023311,136457.06738971558,87.05994516546816,Q3
5917861.947054776,2875458.2116863364,12.222614404198726,176991.48295944277,1140442.9889270477,467787.53195309074,230.62958274312797,2308502.9747883487,306349.8746549238,82.77407352764511,Q2
7122156.197012633,3934225.649327846,11.813064363467412,404155.7378465747,848150.6358977137,334592.4316872576,247.35068087397946,2341784.6616002386,235755.44619693165,79.66670981966081,Q1
6032465.260551147,3203536.6746409703,20.94508265553776,301536.53098887525,1320336.622836079,216936.7103143543,275.7019176978668,1317022.1443997328,272140.640993684,90.2100622715938,Q2
3480630.034045987,3270082.1296601617,22.102521239949276,746302.2740204553,913101.9291263089,451120.2599524981,192.33032612214282,2605971.9926932002,153951.58123035042,65.51083479175162,Q1
4515765.927133748,2670498.427102026,12.14626853125262,651472.5634013951,447847.4481688365,537365.8545162957,234.4593712222802,2130625.265616928,259816.7658946631,92.47363197915558,Q3
6266911.149186622,2609915.020742005,10.838222134478857,396777.44822334143,950668.3242209065,386255.1485372308,261.90233011642727,1815361.4303768985,123564.62697232809,84.32191564260384,Q1
4292330.534381219,2653953.4497443032,17.35707778193202,837865.3708016463,876231.6769765555,495287.45472029387,369.9511344570182,2071694.2336711255,262317.3250585556,72.63444712781055,Q1
5443819.428146228,3315561.7139026374,12.238884778595143,647264.8230487391,1057950.550816549,561227.8257988645,321.004906320154,1111882.38355084,212028.7537855472,86.35620147182944,Q3
5774634.053429337,2663212.4153437894,18.164659088777555,451275.29247370665,934636.2702539917,531491.4453584048,315.4871929094036,2204326.4057403356,238727.58539893484,63.93706487588366,Q2
4073069.528421917,3231819.88551713,16.0146151042565,125089.14276896405,772308.8032032453,563996.4529371393,368.07183697343777,1485314.2459089642,117708.37760626039,66.75485838472326,Q3
4940474.6439382,4660320.638916351,7.42127942501384,843641.3858886112,555140.3527421269,474212.74910718924,289.01025692804825,1323664.8570782328,137345.11104063765,68.914102767603,Q1
1758732.6599309272,3696899.762745354,22.737526006650306,291564.1299854606,758195.3485427949,407543.3638901593,331.23718799431117,1238820.4068910545,241805.97527773693,69.71022291935985,Q3
3975612.3586657103,2739181.174265727,23.97938836547761,253190.18795646622,629895.90915814,239803.41881028315,291.7422597654003,2556344.1874949625,133615.63970430597,64.43442357239748,Q1
4747431.84860684,3960971.137731156,11.936056547578069,653385.564801446,683895.3100390554,375393.75118700514,321.2289879519703,1685368.3031536057,232424.44044693862,87.23083067095325,Q3
3752216.8180351504,2673539.7015827587,13.06149220032008,865962.8609508909,917715.6808841219,315675.34046838083,253.37930739107344,2766863.8549582497,104300.3535477828,72.41145599630168,Q4
6632411.303931635,1369500.371857717,16.429326953624525,707640.9227765778,1133980.9008702813,617094.2717497814,104.89462733788568,1732099.268473851,259372.19488666678,78.5250496835688,Q4
3569858.6220393674,2193530.951266077,16.672283949935125,584586.368007854,878934.3059645962,382411.41875676636,289.25766702509566,1146321.0212035268,113723.36796620436,69.2964863358632,Q3
4559955.513303016,1503366.4631793154,18.29272136336415,589213.1512497929,560823.3875929632,412320.48067844857,413.81985088799524,1441737.7800256703,238660.99563756664,56.79396699451483,Q2
5130740.577286092,2718789.212766953,25.051022693831747,628012.3338170461,888920.5336440281,455148.53760404675,374.0972321793274,2617905.810003469,243794.16535522006,77.70057358391422,Q1
6441273.289066115,3014734.7033516415,14.115263862529753,613839.2884680148,1039326.2973291302,404360.24463724537,377.23179876729364,1922050.9110316662,151225.97270992975,55.87745024580223,Q4
3564137.8488205606,4341149.849820226,11.008513777307732,542178.7135954064,678043.4191361235,569505.1040430753,398.89045774449744,1725856.3517546996,240741.85969593088,74.31365953914532,Q2
6163163.752154959,3261541.89901133,8.103403859927365,515630.1655927814,773196.5666654165,337735.0638265548,307.092607276915,2080009.1129263937,218230.95843334892,61.3168496116719,Q1
5010233.061019587,2824719.5769529087,11.345349800290405,490611.03081507166,802937.6389458394,419460.7455237243,315.78525659244764,2250891.3680837722,162281.0700665083,94.87275999230808,Q4
4018491.348952049,3663524.4649467915,14.834365135631014,386905.31166999857,643020.337383552,325752.9414301952,250.587848365252,2558699.40795123,129401.17211466543,84.11362722174722,Q4
5462103.47426327,1231091.7527936918,23.97278931758894,457898.7384699839,929656.0867687718,267997.7488779294,274.714171517836,2724249.614946463,62616.20158291946,76.0575379127148,Q3
5199059.69557347,3188491.646486853,12.411943504819142,246056.47787069218,775810.3702784437,338823.09090947144,349.26169198169134,1820115.677105457,224475.50331097856,87.63706677654669,Q1
4399783.122841205,3616692.1551095736,16.118939758194493,485249.0559807875,883906.4887814056,396296.3202951588,396.3107549735053,1336976.156958981,90463.80600465614,66.53684022534264,Q2
5069802.084990019,1817131.0033761268,14.91788551963624,351711.33392736234,622501.56443958,357069.777548274,288.84429794552005,1793267.419438362,206674.09396089157,80.43479378670094,Q2
4614686.40313824,3915003.234565543,20.94196636724042,334461.60241763433,712508.3399353179,330757.9020126144,263.9848588118871,2130140.253291443,181558.62487424255,76.99810433718713,Q2
5113517.345251248,3270797.125995531,27.63466212936811,526984.1226730217,944476.2715655542,259368.2536328166,300.0422367085278,1518120.5368946944,247539.99428067368,77.6402008133367,Q1
5662130.674521047,2667769.668879359,12.345656135398396,708800.3429516898,725433.3695816466,391689.4427371305,348.0965399143292,1521424.5425524786,178856.8150357095,87.72353500106767,Q2
6586016.816145352,3506225.492885028,12.55280278740889,637747.490900347,1145392.770246681,249527.96259689977,184.49161470931665,2171893.9407749427,176938.6549557036,82.32492102779803,Q2
3762184.5011731507,4816554.286243517,20.22080438534536,264424.9094565235,720072.7628770795,476005.5963689603,116.30552374902095,1975673.8242147744,251230.94930018068,77.88723662825024,Q2
7133033.3746562665,3145493.004046796,18.40945744813156,351555.77951444936,844936.9451503772,408243.97529345035,255.95705204067332,2016398.4977057932,223454.06203588823,58.45112563771704,Q3
3047912.200477498,3198576.469040269,24.23353662868017,641115.6781982323,986518.166374618,254244.85005350693,202.3430059268673,1620752.3326499653,222130.91700279448,65.39953704720537,Q3
4848214.904964416,2632511.2803678047,17.919640926629818,352626.89096925355,516326.85341339366,369079.09229501366,259.3487841882151,1884799.6428971163,232848.73128659683,73.77291066404275,Q1
5588317.206484577,2320124.5044281664,13.203539546064702,466305.0275004463,447838.23760384484,324784.3594409417,288.17757449460225,1537883.427865848,92509.9513755026,75.93372374276652,Q1
5280991.867735033,3664268.6532353964,17.953274153461546,582507.8148536828,494868.73708598106,431917.451041918,263.7401272781589,2445099.205562393,252975.20759908872,63.69796275326076,Q2
4377300.480179407,2315132.939272906,20.543517902914537,354748.3317704547,1052516.8206854365,534045.0446023145,416.19740275765963,2517624.6673618765,242872.81558095216,99.11676675578421,Q3
4791877.749642725,3057252.9897755138,19.102410905986822,515806.325921894,689628.3708215107,212482.75303542553,326.1395811681856,1076906.0688809531,128832.18099964519,90.16394055253573,Q4
4506999.065341167,2617874.0425879066,17.53637015553649,299896.1757622693,1311639.8571336505,411502.60791474173,324.0379487688663,1535244.569903795,182914.3668428059,81.02118320392483,Q4
4410635.243055789,3383183.8605971136,20.333373447945768,409794.85340731795,687150.4802685223,383986.72044333594,349.77657152347217,1251735.3724549604,197248.48986606582,75.72036861283745,Q2
5849602.097021025,3266929.684229559,20.846477952228362,547967.2901213806,836910.2606394074,467134.0076450466,208.89335057753846,1674988.032796551,190585.2250918787,72.87791030098849,Q2
5357015.485965047,3830031.9554063194,21.910794955187637,261050.9399702496,1108421.9905135753,421319.6628237689,383.1289429936215,1958281.0151048196,223370.19765979744,65.48081539977764,Q3
4307090.404739345,2591986.8809162024,18.243549437948214,566071.2106940598,1201218.5776318246,324803.0668261181,293.9388570771632,1275177.390150735,300195.67472818284,75.77480518518863,Q3
5899599.87543325,2784100.051765303,14.164409598415729,497054.3301609978,1212300.7153272796,368094.6064333382,353.638449379297,1539070.0934373434,275723.670937098,77.57752540142751,Q3
5307299.52087661,2216989.027374154,15.733568432166614,582873.4931625722,1041673.2461186284,320397.4143196511,214.25142135678755,1498021.3139592507,108144.65645980157,62.58239424518376,Q1
5812862.11883896,2644565.3919391106,21.032544832541785,533587.1201096992,1004812.5051622925,507600.71385985985,175.69929871871486,2103633.664699472,243544.8993214234,78.34176417244898,Q1
5629628.841923612,3301840.3944358816,10.91532164506382,704621.0644960767,918505.3898402366,402131.1648671942,365.4311726420023,2034672.1685181253,293025.33236747864,73.44740951175251,Q2
